Year,zipCode,causeOfDeath,Count
2016,95937,Stroke,0
2016,95938,Stroke,2
2016,95939,Stroke,0
2016,95941,Stroke,0
2016,95942,Stroke,0
2016,95943,Stroke,0
2016,95945,Stroke,23
2016,95946,Stroke,5
2016,95947,Stroke,0
2016,95948,Stroke,8
2016,95949,Stroke,9
2016,95950,Stroke,1
2016,95951,Stroke,2
2016,95952,Stroke,0
2016,95953,Stroke,7
2016,95954,Stroke,4
2016,95955,Stroke,1
2016,95956,Stroke,1
2016,95957,Stroke,1
2016,95959,Stroke,8
2016,95960,Stroke,1
2016,95961,Stroke,10
2016,95962,Stroke,1
2016,95963,Stroke,15
2016,95965,Stroke,19
2016,95966,Stroke,19
2016,95968,Stroke,0
2016,95969,Stroke,27
2016,95970,Stroke,0
2016,95971,Stroke,5
2016,95972,Stroke,1
2016,95973,Stroke,22
2016,95974,Stroke,0
2016,95975,Stroke,2
2016,95977,Stroke,2
2016,95978,Stroke,0
2016,95979,Stroke,2
2016,95980,Stroke,0
2016,95981,Stroke,0
2016,95982,Stroke,3
2016,95983,Stroke,0
2016,95984,Stroke,0
2016,95986,Stroke,0
2016,95987,Stroke,0
2016,95988,Stroke,2
2016,95991,Stroke,26
2016,95992,Stroke,0
2016,95993,Stroke,22
2016,95996,Stroke,0
2016,96001,Stroke,17
2016,96002,Stroke,20
2016,96003,Stroke,27
2016,96004,Stroke,0
2016,96006,Stroke,0
2016,96007,Stroke,13
2016,96008,Stroke,0
2016,96009,Stroke,1
2016,96010,Stroke,0
2016,96011,Stroke,0
2016,96013,Stroke,2
2016,96014,Stroke,0
2016,96015,Stroke,0
2016,96016,Stroke,0
2016,96017,Stroke,0
2016,96019,Stroke,7
2016,96020,Stroke,2
2016,96021,Stroke,6
2016,96022,Stroke,5
2016,96023,Stroke,2
2016,96024,Stroke,0
2016,96025,Stroke,0
2016,96027,Stroke,1
2016,96028,Stroke,1
2016,96031,Stroke,0
2016,96032,Stroke,2
2016,96033,Stroke,0
2016,96034,Stroke,1
2016,96035,Stroke,0
2016,96037,Stroke,0
2016,96038,Stroke,1
2016,96039,Stroke,1
2016,96040,Stroke,0
2016,96041,Stroke,2
2016,96044,Stroke,1
2016,96046,Stroke,0
2016,96047,Stroke,0
2016,96048,Stroke,2
2016,96049,Stroke,0
2016,96050,Stroke,2
2016,96051,Stroke,0
2016,96052,Stroke,1
2016,96054,Stroke,0
2016,96055,Stroke,4
2016,96056,Stroke,1
2016,96057,Stroke,0
2016,96058,Stroke,0
2016,96059,Stroke,0
2016,96062,Stroke,0
2016,96063,Stroke,0
2016,96064,Stroke,1
2016,96065,Stroke,0
2016,96067,Stroke,5
2016,96069,Stroke,2
2016,96070,Stroke,0
2016,96073,Stroke,2
2016,96074,Stroke,0
2016,96075,Stroke,1
2016,96076,Stroke,0
2016,96078,Stroke,0
2016,96080,Stroke,18
2016,96084,Stroke,0
2016,96085,Stroke,0
2016,96086,Stroke,0
2016,96087,Stroke,0
2016,96088,Stroke,3
2016,96089,Stroke,0
2016,96090,Stroke,0
2016,96091,Stroke,0
2016,96092,Stroke,0
2016,96093,Stroke,1
2016,96094,Stroke,5
2016,96096,Stroke,0
2016,96097,Stroke,7
2016,96101,Stroke,6
2016,96103,Stroke,0
2016,96104,Stroke,0
2016,96105,Stroke,0
2016,96106,Stroke,1
2016,96107,Stroke,0
2016,96108,Stroke,0
2016,96109,Stroke,0
2016,96110,Stroke,0
2016,96111,Stroke,0
2016,96112,Stroke,0
2016,96113,Stroke,0
2016,96114,Stroke,0
2016,96115,Stroke,1
2016,96116,Stroke,1
2016,96117,Stroke,0
2016,96118,Stroke,2
2016,96120,Stroke,0
2016,96121,Stroke,0
2016,96122,Stroke,2
2016,96124,Stroke,2
2016,96125,Stroke,0
2016,96126,Stroke,0
2016,96127,Stroke,0
2016,96128,Stroke,0
2016,96130,Stroke,6
2016,96132,Stroke,0
2016,96133,Stroke,1
2016,96134,Stroke,3
2016,96137,Stroke,1
2016,96140,Stroke,1
2016,96141,Stroke,0
2016,96142,Stroke,0
2016,96143,Stroke,1
2016,96145,Stroke,0
2016,96146,Stroke,0
2016,96148,Stroke,1
2016,96150,Stroke,10
2016,96155,Stroke,0
2016,96158,Stroke,0
2016,96160,Stroke,0
2016,96161,Stroke,5
2016,99999,Stroke,11
